,DailyHighDate,WaterLevelElevation,Z Scores
125,1987-01-11,738.53,0.9054423423941271
126,1987-01-12,738.71,0.9117367304661681
127,1987-01-13,738.91,0.9187304949906533
128,1987-01-14,739.1,0.9253745712889183
129,1987-01-15,739.12,0.9260739477413664
130,1987-01-16,739.14,0.9267733241938145
131,1987-01-17,739.29,0.9320186475871793
132,1987-01-18,739.11,0.9257242595151424
133,1987-01-19,739.14,0.9267733241938145
134,1987-01-20,739.09,0.9250248830626943
135,1987-01-21,739.19,0.9285217653249388
136,1987-01-22,739.2,0.9288714535511629
137,1987-01-23,739.33,0.9334174004920796
138,1987-01-24,739.54,0.9407608532427887
139,1987-01-25,739.38,0.9351658416231998
140,1987-01-26,739.53,0.9404111650165646
141,1987-01-27,739.78,0.9491533706721741
142,1987-01-28,739.86,0.9519508764819705
143,1987-01-29,739.88,0.9526502529344186
144,1987-01-30,739.68,0.9456564884099296
145,1987-01-31,739.78,0.9491533706721741
146,1987-02-01,739.93,0.9543986940655389
147,1987-02-02,739.87,0.9523005647081946
148,1987-02-03,738.83,0.9159329891808607
149,1987-02-04,739.11,0.9257242595151424
150,1987-02-05,739.08,0.9246751948364702
151,1987-02-06,739.23,0.929920518229835
152,1987-02-07,739.38,0.9351658416231998
153,1987-02-08,739.67,0.9453068001837055
154,1987-02-09,739.48,0.9386627238854444
155,1987-02-10,739.68,0.9456564884099296
156,1987-02-11,739.78,0.9491533706721741
157,1987-02-12,739.69,0.9460061766361575
158,1987-02-13,739.73,0.9474049295410538
159,1987-02-14,739.88,0.9526502529344186
160,1987-03-05,742.45,1.042520127074085
161,1987-03-06,742.66,1.049863579824794
162,1987-03-07,742.81,1.0551089032181589
163,1987-03-08,742.98,1.0610536030639757
164,1987-03-09,742.97,1.0607039148377517
165,1987-03-10,743.25,1.0704951851720332
166,1987-03-11,742.66,1.049863579824794
167,1987-03-12,743.4,1.0757405085653982
168,1987-03-13,743.06,1.0638511088737683
169,1987-03-14,743.3,1.0722436263031536
170,1987-03-15,743.43,1.0767895732440702
171,1987-03-16,743.59,1.082384584863663
172,1987-03-17,743.64,1.0841330259947835
173,1987-03-18,743.58,1.0820348966374391
174,1987-03-19,743.53,1.0802864555063147
175,1987-03-20,743.51,1.0795870790538666
176,1987-03-21,743.58,1.0820348966374391
177,1987-03-22,743.67,1.0851820906734555
178,1987-03-23,743.53,1.0802864555063147
179,1987-03-24,743.58,1.0820348966374391
180,1987-03-25,743.59,1.082384584863663
181,1987-03-26,743.57,1.081685208411215
182,1987-03-27,743.5,1.0792373908276427
183,1987-03-28,743.29,1.0718939380769295
184,1987-03-29,743.3,1.0722436263031536
185,1987-03-30,743.25,1.0704951851720332
186,1987-03-31,743.24,1.0701454969458093
187,1987-04-01,743.06,1.0638511088737683
188,1987-04-02,742.71,1.0516120209559183
189,1987-04-03,742.71,1.0516120209559183
190,1987-04-04,742.71,1.0516120209559183
191,1987-04-05,742.85,1.056507656123059
192,1987-04-06,743.51,1.0795870790538666
193,1987-04-07,742.97,1.0607039148377517
194,1987-04-08,742.93,1.0593051619328515
195,1987-04-09,742.46,1.0428698153003089
196,1987-04-10,742.41,1.0411213741691847
197,1987-04-11,742.08,1.0295816627037828
198,1987-04-12,741.78,1.0190910159170492
199,1987-04-13,741.6,1.0127966278450122
200,1987-04-14,741.38,1.0051034868680748
201,1987-04-15,740.46,0.9729321700554338
202,1987-04-16,740.03,0.9578955763277834
203,1987-04-17,739.71,0.9467055530886056
204,1987-04-18,739.53,0.9404111650165646
205,1987-04-19,739.46,0.9379633474329963
206,1987-04-20,738.77,0.9138348598235124
207,1987-04-21,739.02,0.9225770654791219
208,1987-04-22,739.16,0.9274727006462626
209,1987-04-23,738.89,0.9180311185382051
210,1987-04-24,738.88,0.917681430311981
211,1987-04-25,739.29,0.9320186475871793
212,1987-04-26,739.5,0.9393621003378925
213,1987-04-27,739.44,0.9372639709805481
214,1987-04-28,739.41,0.936214906301872
215,1987-04-29,739.04,0.92327644193157
216,1987-04-30,738.78,0.9141845480497365
217,1987-05-01,738.44,0.9022951483581106
218,1987-05-02,738.38,0.9001970190007623
219,1987-05-03,738.18,0.8932032544762732
220,1987-05-04,737.88,0.8827126076895435
221,1987-05-05,738.16,0.8925038780238251
222,1987-05-06,738.73,0.9124361069186162
223,1987-05-07,739.08,0.9246751948364702
224,1987-05-08,739.38,0.9351658416231998
225,1987-05-09,739.6,0.942858982600137
226,1987-05-10,739.68,0.9456564884099296
227,1987-05-11,739.68,0.9456564884099296
228,1987-05-12,739.48,0.9386627238854444
229,1987-05-13,739.18,0.9281720770987107
230,1987-05-14,739.48,0.9386627238854444
231,1987-05-15,739.68,0.9456564884099296
232,1987-05-16,740.18,0.9631408997211482
233,1987-05-17,740.32,0.968036534888293
234,1987-05-18,740.43,0.9718831053767577
235,1987-05-19,740.53,0.9753799876390022
236,1987-05-20,740.81,0.9851712579732838
237,1987-05-21,740.98,0.9911159578191007
238,1987-05-22,741.18,0.9981097223435859
239,1987-05-23,741.4,1.005802863320523
240,1987-05-24,741.62,1.0134960042974603
241,1987-05-25,741.73,1.0173425747859288
242,1987-05-26,741.75,1.018041951238377
243,1987-05-27,741.51,1.0096494338089916
244,1987-05-28,741.22,0.9995084752484861
245,1987-05-29,743.31,1.0725933145293776
246,1987-05-30,746.27,1.176101029491794
247,1987-05-31,748.33,1.2481368040940175
248,1987-06-01,750.4,1.3205222669224608
249,1987-06-02,751.93,1.3740245655347894
250,1987-06-03,753.81,1.4397659520649717
251,1987-06-04,756.97,1.5502674315518772
252,1987-06-05,759.76,1.6478304466684768
253,1987-06-06,761.02,1.6918911631727478
254,1987-06-22,773.17,2.116762358035363
255,1987-06-23,772.91,2.1076704641535295
256,1987-06-24,771.54,2.05976317716079
257,1987-06-25,769.85,2.0006658669288724
258,1987-06-26,767.75,1.927231339421753
259,1987-06-27,767.04,1.9024034753598211
260,1987-06-28,765.3,1.8415577239967793
261,1987-06-29,764.2,1.8030920191121014
262,1987-06-30,762.09,1.7293078033787577
263,1987-07-01,760.01,1.656572652324086
264,1987-07-02,758.25,1.5950275245085963
265,1987-07-03,757.55,1.5705493486728885
266,1987-07-04,756.94,1.5492183668732051
267,1987-07-05,756.71,1.5411755376700438
268,1987-07-06,756.96,1.5499177433256532
269,1987-07-07,756.73,1.541874914122492
270,1987-07-08,756.9,1.547819613968305
271,1987-07-09,757.38,1.5646046488270755
272,1987-07-10,758.7,1.6107634946886948
273,1987-07-11,759.15,1.6264994648687894
274,1987-07-12,760.37,1.6691614284681642
275,1987-07-13,760.65,1.6789526988024457
276,1987-07-14,760.77,1.6831489575171383
277,1987-07-15,761.28,1.7009830570545812
278,1987-07-16,761.83,1.7202159094969243
279,1987-07-17,762.11,1.7300071798312058
280,1987-07-18,762.38,1.7394487619392631
281,1987-07-19,762.55,1.7453934617850762
282,1987-07-20,762.83,1.7551847321193617
283,1987-07-21,762.68,1.749939408725993
284,1987-07-22,762.6,1.7471419029162005
285,1987-07-23,762.69,1.750289096952221
286,1987-07-24,762.83,1.7551847321193617
287,1987-07-25,763.2,1.7681231964896638
288,1987-07-26,763.73,1.7866566724795547
289,1987-07-27,763.93,1.7936504370040398
290,1987-07-28,763.84,1.7905032429680232
291,1987-07-29,763.65,1.7838591666697583
292,1987-07-30,763.47,1.7775647785977213
293,1987-07-31,762.96,1.7597306790602785
294,1987-08-01,762.77,1.7530866027620133
295,1987-08-02,762.41,1.7404978266179354
296,1987-08-03,762.26,1.7352525032245705
297,1987-08-04,761.81,1.7195165330444722
298,1987-08-05,761.81,1.7195165330444722
299,1987-08-06,760.38,1.6695111166943881
300,1987-08-07,760.11,1.6600695345863306
301,1987-08-08,759.78,1.6485298231209249
302,1987-08-09,759.69,1.6453826290849083
303,1987-08-10,759.72,1.6464316937635806
304,1987-08-11,759.23,1.6292969706785858
305,1987-08-12,759.01,1.6216038297016486
306,1987-08-13,758.45,1.6020212890330854
307,1987-08-14,758.16,1.591880330472576
308,1987-08-15,756.66,1.5394270965389196
309,1987-08-16,757.58,1.5715984133515646
310,1987-08-17,760.52,1.6744067518615289
311,1987-08-18,757.07,1.5537643138141217
312,1987-08-19,756.68,1.5401264729913677
313,1987-08-20,756.33,1.5278873850735177
314,1987-08-21,755.33,1.4929185624510801
315,1987-08-22,756.22,1.524040814585049
316,1987-08-23,756.06,1.5184458029654562
317,1987-08-24,754.92,1.4785813451758778
318,1987-08-25,755.37,1.4943173153559763
319,1987-08-26,755.43,1.4964154447133207
320,1987-08-27,755.62,1.5030595210115858
321,1987-08-28,755.97,1.5152986089294398
322,1987-08-29,756.76,1.5429239788011642
323,1987-08-30,757.64,1.573696542708909
324,1987-08-31,758.24,1.5946778362823724
325,1987-09-01,758.78,1.6135610004984873
326,1987-09-02,759.27,1.630695723583482
327,1987-09-03,759.53,1.6397876174653154
328,1987-09-04,759.58,1.6415360585964398
329,1987-09-05,759.65,1.643983876180008
330,1987-09-06,759.7,1.6457323173111325
331,1987-09-07,759.75,1.6474807584422526
332,1987-09-08,759.88,1.6520267053831694
333,1987-09-09,760.02,1.6569223405503102
334,1987-09-10,760.16,1.661817975717451
335,1987-09-11,760.48,1.6730079989566327
336,1987-09-12,760.63,1.6782533223499976
337,1987-09-13,760.68,1.6800017634811177
338,1987-09-14,760.65,1.6789526988024457
339,1987-09-15,760.6,1.6772042576713253
340,1987-09-16,760.63,1.6782533223499976
341,1987-09-17,760.44,1.6716092460517364
342,1987-09-18,760.48,1.6730079989566327
343,1987-09-19,760.66,1.6793023870286696
344,1987-09-20,760.53,1.674756440087753
345,1987-09-21,760.52,1.6744067518615289
346,1987-09-22,760.63,1.6782533223499976
347,1987-09-23,760.71,1.681050828159794
348,1987-09-24,760.75,1.6824495810646902
349,1987-09-25,760.38,1.6695111166943881
350,1987-09-26,760.11,1.6600695345863306
351,1987-09-27,760.18,1.662517352169899
352,1987-09-28,760.14,1.6611185992650028
353,1987-09-29,760.33,1.667762675563268
354,1987-09-30,760.31,1.6670632991108159
355,1987-10-01,760.17,1.6621676639436749
356,1987-10-02,760.32,1.6674129873370438
357,1987-10-03,759.78,1.6485298231209249
358,1987-10-04,759.79,1.6488795113471488
359,1987-10-05,759.96,1.6548242111929659
360,1987-10-06,759.7,1.6457323173111325
361,1987-10-07,759.43,1.636290735203071
362,1987-10-08,759.38,1.6345422940719505
363,1987-10-09,759.24,1.6296466589048098
364,1987-10-10,758.88,1.6170578827607318
365,1987-10-11,758.27,1.5957269009610444
366,1987-10-12,757.12,1.555512754945242
367,1987-10-13,756.86,1.5464208610634087
368,1987-10-14,756.83,1.5453717963847364
369,1987-10-15,758.08,1.5890828246627835
370,1987-10-16,757.83,1.580340619007174
371,1987-10-17,757.74,1.5771934249711534
372,1987-10-18,757.74,1.5771934249711534
373,1987-10-19,757.88,1.5820890601382942
374,1987-10-20,757.74,1.5771934249711534
375,1987-10-21,757.54,1.5701996604466644
376,1987-10-22,757.39,1.5649543370532997
377,1987-10-23,757.88,1.5820890601382942
378,1987-10-24,758.06,1.5883834482103314
379,1987-10-25,758.11,1.5901318893414556
380,1987-10-26,758.34,1.598174718544617
381,1987-10-27,758.11,1.5901318893414556
382,1987-10-28,758.05,1.5880337599841072
383,1987-10-29,758.03,1.5873343835316591
384,1987-10-30,757.92,1.5834878130431904
385,1987-10-31,757.36,1.5639052723746274
386,1987-11-01,757.43,1.5663530899581959
387,1987-11-02,757.33,1.5628562076959553
388,1987-11-03,757.13,1.555862443171466
389,1987-11-04,757.17,1.5572611960763623
390,1987-11-05,756.71,1.5411755376700438
391,1987-11-06,756.3,1.5268383203948415
392,1987-11-07,755.93,1.5138998560245396
393,1987-11-08,756.61,1.5376786554077992
394,1987-11-09,756.91,1.5481693021945289
395,1987-11-10,757.08,1.5541140020403459
396,1987-11-11,757.3,1.561807143017279
397,1987-11-12,757.64,1.573696542708909
398,1987-11-13,757.96,1.5848865659480906
399,1987-11-14,758.25,1.5950275245085963
400,1987-11-15,758.41,1.6006225361281852
401,1987-11-16,758.46,1.6023709772593095
